"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.Proteasome","Ntwrk.Proteasome","NtwrkCount.NF-kappa B signaling pathway","Ntwrk.NF-kappa B signaling pathway","NtwrkCount.Toll-like receptor signaling pathway","Ntwrk.Toll-like receptor signaling pathway","Total_Path_Hits.net.count"
"923",6729,"SRP54",170,"HighConf","Novel","Protein export",19,"SF3B6, RPL37, SRP68, RPL36AL, RPS2, RPL23A, RPS8, RPL19, SEC61A1, RPL27, RPS27A, RPL4, RPLP2, RPL3, RPL24, RPL31, RPL26L1, RPL3L, RPL32",0,NA,0,NA,0,NA,0
"924",6730,"SRP68",455,"MedConf","Novel","Protein export",19,"RPL36AL, RPS2, RPL23A, RPS8, RPL19, SEC61A1, RPL27, RPS27A, RPL4, RPLP2, RPL3, RPL24, RPL31, RPL26L1, RPL3L, RPL32, ADPRHL1, SRP54, RPL37",0,NA,0,NA,0,NA,0
"925",6732,"SRPK1",813,"HighConf","Novel",NA,5,"NOP2, SRSF1, SRSF2, PRPF38A, SRSF3",0,NA,0,NA,0,NA,0
"926",6733,"SRPK2",804,"MedConf","Novel",NA,5,"PRPF8, NOP2, RBM39, ACIN1, PRPF38A",0,NA,0,NA,0,NA,0
"927",10250,"SRRM1",183,"MedConf","Novel","RNA transport",50,"SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, THOC2, LSM4, NUP155, PPIH, NUP188, FYTTD1, GPKOW, CHTOP, PCF11, NXT1, POLDIP3, LUZP4, RANBP2, PRPF8, THOC1, DDX39A, PRPF31, HNRNPA2B1, YBX1, CCAR1, THOC7, PAPOLA, XAB2, HNRNPM, EIF3I, PTBP1, RAE1, NUP43, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, NXF1, SF3B6",0,NA,0,NA,0,NA,0
"928",6426,"SRSF1",143,"HighConf","Novel","Spliceosome",55,"CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, NXF1, SF3B6, NCSTN, SRRM1, SRSF2, IK, PRPF38A, SYNCRIP, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, THOC2, LSM4, NUP155, PPIH, NUP188, FYTTD1, GPKOW, CHTOP, PCF11, NXT1, POLDIP3, SRPK1, LUZP4, RANBP2, PRPF8, THOC1, DDX39A, PRPF31, PSMD7, PSMC1, HNRNPA2B1, YBX1, CCAR1, THOC7, PAPOLA, XAB2, HNRNPM, PTBP1, RAE1, NUP43, SNW1, SF3B2, SF3B1",2,"PSMD7, PSMC1",0,NA,0,NA,2
"929",6427,"SRSF2",191,"MedConf","Novel","Spliceosome",56,"PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, THOC2, LSM4, NUP155, PTMA, YAP1, PPIH, NUP188, FYTTD1, GPKOW, CHTOP, PCF11, NXT1, POLDIP3, SRPK1, SBNO1, LUZP4, RANBP2, PRPF8, THOC1, DDX39A, PRPF31, PSMB1, PSMA5, HNRNPA2B1, YBX1, PSMA1, CCAR1, THOC7, PAPOLA, XAB2, HNRNPM, PTBP1, RAE1, NUP43, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, NXF1, SF3B6, SRRM1",3,"PSMB1, PSMA5, PSMA1",0,NA,0,NA,3
"930",6428,"SRSF3",220,"MedConf","Novel","Spliceosome",59,"POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, EIF4H, SNRPC, TRA2B, THOC2, LSM4, NUP155, PPIH, NUP188, FYTTD1, GPKOW, CHTOP, PCF11, NXT1, POLDIP3, SRPK1, TAP1, TMEM14B, LUZP4, RANBP2, PRPF8, THOC1, DDX39A, PRPF31, HNRNPA2B1, YBX1, CCAR1, THOC7, PAPOLA, XAB2, SLC3A2, HNRNPM, PTBP1, NOP2, RAE1, NUP43, SNW1, SF3B2, SF3B1, SRSF1, SFPQ, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, NXF1, SF3B6, SRRM1, SRSF2, TMEM177, IK, PRPF38A, SYNCRIP",0,NA,0,NA,0,NA,0
"931",140809,"SRXN1",91,"MedConf","Novel",NA,8,"TTC1, ATP6V1B2, ZRANB2, CFL1, TACC3, PSMD7, PSMA5, PSMD2",3,"PSMD7, PSMD2, PSMA5",0,NA,0,NA,3
"932",54961,"SSH3",753,"MedConf","Novel","Regulation of actin cytoskeleton",3,"PPP3R2, CFL2, CFL1",0,NA,0,NA,0,NA,0
"933",6754,"SSTR4",578,"MedConf","Novel","Neuroactive ligand-receptor interaction",31,"NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY",0,NA,0,NA,2,"CXCL8, CXCL11",2
"934",29101,"SSU72",197,"MedConf","Novel",NA,2,"VCL, PTGES3",0,NA,0,NA,0,NA,0
"935",6772,"STAT1",231,"HighConf","Toll-like receptor signaling pathway","Toll-like receptor signaling pathway, NOD-like receptor signaling pathway, Chemokine signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Thyroid hormone signaling pathway",28,"EGFR, EPO, GNB2L1, TNFRSF1A, PDGFRB, PDGFRA, SOCS2, CSF2, CXCR4, IL22, THPO, IL12A, IL12RB2, IL27RA, IRF9, SLMAP, IL17A, PTPN2, USP18, CYLD, EBI3, GATA3, RIPK1, EIF2AK2, MAPK13, ISG15, AHSA1, BCL2L1",0,NA,2,"TNFRSF1A, BCL2L1",3,"RIPK1, MAPK13, IL12A",5
"936",3925,"STMN1",342,"MedConf","Novel","MAPK signaling pathway",5,"TUBA1A, TUBA4A, MAPK13, CDC42, PRKAR2B",0,NA,0,NA,1,"MAPK13",1
"937",2040,"STOM",783,"MedConf","Novel",NA,2,"HNRNPM, SNRPC",0,NA,0,NA,0,NA,0
"938",55014,"STX17",256,"HighConf","Novel",NA,7,"TMED10, GOSR2, VTI1A, NAPB, STX1B, BET1L, STX18",0,NA,0,NA,0,NA,0
"939",53407,"STX18",135,"MedConf","Novel","Phagosome",16,"STX17, TMED10, COPB1, ARCN1, GOSR2, VTI1A, KIF1A, TMED3, KIF21B, KIF18A, NAPB, KIF16B, STX1B, KIF26B, BET1L, KIF4A",0,NA,0,NA,0,NA,0
"940",6804,"STX1A",474,"MedConf","Novel","Synaptic vesicle cycle, Insulin secretion",10,"STX1B, SLC18A2, APBA1, BZRAP1, APBA2, LIN7B, SYT5, CACNA1C, CACNA2D2, SYT1",0,NA,0,NA,0,NA,0
"941",112755,"STX1B",618,"HighConf","Novel","Synaptic vesicle cycle",7,"BET1L, STX18, STX17, GOSR2, VTI1A, STX1A, NAPB",0,NA,0,NA,0,NA,0
"942",51684,"SUFU",294,"HighConf","Novel",NA,32,"SIN3B, PSMF1, UBC, RPGRIP1L, IFT122, SPOP, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, RPS27A, HDAC2, UBB, SIN3A",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,NA,0,NA,23
"943",6612,"SUMO3",4,"HighConf","Novel","RNA transport",19,"XPA, RANGAP1, RPS27A, RAE1, NUP43, UBE2I, UBB, UBE2V2, PHC2, TOP2A, NUP155, NUP188, USPL1, UBC, CDCA8, BIRC5, PARP1, PGD, RANBP2",0,NA,2,"UBE2I, PARP1",0,NA,2
"944",23353,"SUN1",950,"HighConf","Novel",NA,7,"UBE2I, RAD21, SYNE2, HIST1H2BJ, HIST1H2BK, SYCE1, SYCP3",0,NA,1,"UBE2I",0,NA,1
"945",6839,"SUV39H1",302,"HighConf","Novel",NA,9,"MBD3, PLOD3, HIST1H2BJ, HIST1H2BK, RRP8, BAHD1, MTA2, CHD4, HDAC2",0,NA,0,NA,0,NA,0
"946",23512,"SUZ12",409,"MedConf","Novel",NA,15,"MAFB, HIST1H2BJ, HIST1H2BK, SCML2, KDM6A, HDAC2, WDR5, POLR2J, POLR2F, PHC2, EGR2, ASH2L, E2F3, EZH1, NCOA6",0,NA,0,NA,0,NA,0
"947",6840,"SVIL",196,"MedConf","Novel",NA,2,"VCL, ACTR2",0,NA,0,NA,0,NA,0
"948",93426,"SYCE1",726,"MedConf","Novel",NA,7,"SYCP3, SUN1, UBE2I, RAD21, SYNE2, HIST1H2BJ, HIST1H2BK",0,NA,1,"UBE2I",0,NA,1
"949",50511,"SYCP3",727,"MedConf","Novel",NA,7,"SUN1, UBE2I, RAD21, SYNE2, HIST1H2BJ, HIST1H2BK, SYCE1",0,NA,1,"UBE2I",0,NA,1
"950",6850,"SYK",433,"MedConf","NF-kappa B signaling pathway","NF-kappa B signaling pathway, PI3K-Akt signaling pathway, Osteoclast differentiation, Fc epsilon RI signaling pathway",22,"ITGAV, PLA2G4A, CSF2, GAB2, CLEC7A, TRAT1, SHC2, CD28, LAT2, PIK3R3, PTPN6, LAT, RELA, CDC42, ABI1, PTK2B, FGA, HCLS1, JUN, RAP1A, RHOB, KLRG1",0,NA,1,"LAT",3,"RELA, PIK3R3, JUN",4
"951",10492,"SYNCRIP",212,"MedConf","Novel",NA,13,"SRSF3, EIF4H, LSM4, MORF4L1, LGALS3BP, YBX1, HNRNPM, DDX3X, SRSF1, HNRNPH1, TMEM177, LUC7L, GAPDH",0,NA,0,NA,0,NA,0
"952",23224,"SYNE2",451,"MedConf","Novel",NA,8,"HIST1H2BJ, HIST1H2BK, SYCE1, SYCP3, SUN1, UBE2I, NDUFB9, RAD21",0,NA,1,"UBE2I",0,NA,1
"953",6857,"SYT1",277,"MedConf","Novel","Synaptic vesicle cycle",30,"RAB5A, EGFR, SCARB2, PIK3C2A, ITSN2, UBC, CLTA, ADRB2, LDLR, SNX18, AAK1, STX1A, CFTR, DNM1, TF, WNT5A, AGFG1, APOB, EPN1, TACR1, CHRM2, SLC18A2, APBA1, BZRAP1, SNX9, LIN7B, ACTR2, RPS27A, UBB, CLTC",0,NA,0,NA,0,NA,0
"954",6861,"SYT5",973,"MedConf","Novel",NA,3,"CACNA1C, CACNA2D2, STX1A",0,NA,0,NA,0,NA,0
"955",10460,"TACC3",398,"MedConf","Novel","RNA transport",3,"ARNT, RAB14, SRXN1",0,NA,0,NA,0,NA,0
"956",6869,"TACR1",536,"HighConf","Novel","Neuroactive ligand-receptor interaction",49,"CHRM2, EDN1, BDKRB1, NMUR2, NMS, P2RY11, MLNR, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, SNX9, XCL2, ACTR2, PIK3R3, RPS27A, UBB, GNA11, CLTC, ADRBK1, GNG3, SYT1, RAB5A, EGFR, SCARB2, GNG10, PIK3C2A, ITSN2, UBC, CLTA, AGT, ADRB2, LDLR, SNX18, AAK1, CFTR, DNM1, TF, WNT5A, AGFG1, APOB, KALRN, EPN1",0,NA,0,NA,1,"PIK3R3",1
"957",6870,"TACR3",625,"MedConf","Novel","Neuroactive ligand-receptor interaction",24,"TRH, LTB4R, GPR4, UTS2B, KISS1, XCL2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, AGT, KALRN, TACR1, EDN1, BDKRB1, NMUR2, NMS, P2RY11, MLNR, GNRH2, GNA15, PROK1, AVPR1A",0,NA,0,NA,1,"PIK3R3",1
"958",6872,"TAF1",219,"MedConf","Novel",NA,9,"POLR2J, POLR2F, HCFC1, MAX, FHL2, PHF20, WDR5, TAF4, TAF12",0,NA,0,NA,0,NA,0
"959",6883,"TAF12",207,"MedConf","Novel",NA,7,"TAF1, POLR2J, POLR2F, MAX, CCND2, TAF4, KAT2B",0,NA,0,NA,0,NA,0
"960",6874,"TAF4",205,"MedConf","Novel",NA,9,"KAT2B, TAF12, TAF1, POLR2J, POLR2F, HCFC1, MAX, PHF20, WDR5",0,NA,0,NA,0,NA,0
"961",51347,"TAOK3",1057,"MedConf","Novel","MAPK signaling pathway",1,"MAP2K6",0,NA,0,NA,1,"MAP2K6",1
"962",6890,"TAP1",827,"MedConf","Novel","Phagosome",4,"CALR, HSPA5, SRSF3, PDIA3",0,NA,0,NA,0,NA,0
"963",259296,"TAS2R50",596,"MedConf","Novel",NA,31,"S1PR2, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3",0,NA,0,NA,2,"CXCL8, CXCL11",2
"964",50837,"TAS2R7",576,"MedConf","Novel",NA,31,"NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1",0,NA,0,NA,2,"CXCL8, CXCL11",2
"965",9882,"TBC1D4",878,"MedConf","Novel","Thyroid hormone signaling pathway",5,"YWHAH, SFN, YWHAG, RAB14, EIF4E3",0,NA,0,NA,0,NA,0
"966",6902,"TBCA",341,"MedConf","Novel",NA,2,"TUBA1A, TUBA4A",0,NA,0,NA,0,NA,0
"967",26608,"TBL2",416,"MedConf","Novel",NA,2,"PDPK1, NDUFA2",0,NA,0,NA,0,NA,0
"968",387332,"TBPL2",697,"MedConf","Novel",NA,2,"ELK4, SPI1",0,NA,0,NA,0,NA,0
"969",51224,"TCEB3B",734,"MedConf","Novel",NA,9,"PEX2, WDR61, THOC7, CDK12, POLR2J, POLR2F, IKBKAP, EAF1, ELL",0,NA,0,NA,0,NA,0
"970",10312,"TCIRG1",92,"MedConf","Novel","Phagosome, Synaptic vesicle cycle",5,"ATP6V1B2, PPA1, ATP6AP1, TF, ATP6V0A4",0,NA,0,NA,0,NA,0
"971",200132,"TCTEX1D1",677,"HighConf","Novel",NA,4,"WDR34, DYNLL1, IFT122, DYNC2LI1",0,NA,0,NA,0,NA,0
"972",55775,"TDP1",829,"MedConf","Novel",NA,2,"VCP, POLB",0,NA,0,NA,0,NA,0
"973",7018,"TF",498,"MedConf","Novel",NA,32,"WNT5A, AGFG1, APOB, EPN1, TACR1, CHRM2, BMPR1B, SNX9, ATP6V0A4, ACTR2, TCIRG1, RPS27A, UBB, ATP6V1B2, CLTC, SYT1, RAB5A, EGFR, SCARB2, MIS12, PIK3C2A, ITSN2, UBC, ARNT, CLTA, ADRB2, LDLR, SNX18, AAK1, CFTR, ATP6AP1, DNM1",0,NA,0,NA,0,NA,0
"974",7033,"TFF3",984,"MedConf","Novel",NA,3,"RELA, EGFR, ARNT",0,NA,0,NA,1,"RELA",1
"975",7042,"TGFB2",512,"MedConf","Novel","Cytokine-cytokine receptor interaction, MAPK signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications",20,"ECM1, PF4, BGN, ITIH4, SERPING1, CLEC3B, SERPINA4, TOR4A, SERPINA3, IGF2, SMAD6, ASPN, ALDOA, MAP3K7, RELA, A2M, SMAD4, FGA, JUN, LGALS3BP",0,NA,0,NA,3,"RELA, MAP3K7, JUN",3
"976",9984,"THOC1",5,"MedConf","Novel","RNA transport, Spliceosome",28,"DDX39A, THOC7, PAPOLA, RAE1, NUP43, SF3B2, SF3B1, SRSF1, NXF1, SRRM1, SRSF2, IK, SRSF3, THOC2, NUP155, RRP9, SAP30BP, NUP188, FYTTD1, CHTOP, USP13, RABGEF1, PCF11, NXT1, POLDIP3, SLC7A9, LUZP4, RANBP2",0,NA,0,NA,0,NA,0
"977",57187,"THOC2",260,"MedConf","Novel","RNA transport, Spliceosome",23,"SMAD4, NUP155, NUP188, FYTTD1, CHTOP, ZMYM3, PCF11, NXT1, POLDIP3, LUZP4, RANBP2, THOC1, DDX39A, THOC7, PAPOLA, RAE1, NUP43, SRSF1, TTC1, NXF1, SRRM1, SRSF2, SRSF3",0,NA,0,NA,0,NA,0
"978",80145,"THOC7",48,"MedConf","Novel","RNA transport",30,"PAPOLA, RAE1, NUP43, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, THOC2, NUP155, IKBKAP, NUP188, FYTTD1, CHTOP, USP13, EAF1, ELL, PCF11, NXT1, POLDIP3, TCEB3B, SLC7A9, ZC3H14, CCDC9, LUZP4, PEX2, RANBP2, THOC1, WDR61, DDX39A",0,NA,0,NA,0,NA,0
"979",7066,"THPO",671,"HighConf","Novel","Cytokine-cytokine receptor interaction, Hematopoietic cell lineage",9,"IL3RA, IL12RB2, IL27RA, CNTFR, STAT1, EPO, IL21R, GH2, PRL",0,NA,0,NA,1,"STAT1",1
"980",148022,"TICAM1",377,"MedConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, NOD-like receptor signaling pathway",10,"UBC, CFLAR, CD14, TLR4, LY96, RIPK1, IKBKB, RPS27A, UBB, MAP3K7",0,NA,1,"CFLAR",6,"TLR4, RIPK1, MAP3K7, LY96, IKBKB, CD14",7
"981",26517,"TIMM13",208,"HighConf","Novel",NA,8,"ACO2, HNRNPA2B1, WIPI2, PTBP1, RPL24, SF3B2, SF3B1, RAD51",0,NA,0,NA,0,NA,0
"982",114609,"TIRAP",399,"HighConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway",10,"CD14, S100A8, TLR2, TLR4, MYD88, LY96, IRAK1, IKBKB, EIF2AK2, TOLLIP",0,NA,0,NA,8,"TOLLIP, TLR4, TLR2, MYD88, LY96, IRAK1, IKBKB, CD14",8
"983",84076,"TKTL2",738,"MedConf","Novel",NA,9,"G6PC, LDHB, LDHAL6B, ALDOA, GAPDH, PDHA1, HK2, RPE, DERA",0,NA,0,NA,0,NA,0
"984",7089,"TLE2",966,"MedConf","Novel",NA,6,"RPS27A, UBB, SNW1, KAT2B, UBC, RBPJ",0,NA,0,NA,0,NA,0
"985",7092,"TLL1",977,"MedConf","Novel",NA,1,"COL1A2",0,NA,0,NA,0,NA,0
"986",7097,"TLR2",615,"MedConf","Toll-like receptor signaling pathway","Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Phagosome",9,"TLR4, MYD88, LY96, IKBKB, MAP3K7, RELA, TOLLIP, TIRAP, CD14",0,NA,0,NA,9,"TOLLIP, TLR4, TIRAP, RELA, MYD88, MAP3K7, LY96, IKBKB, CD14",9
"987",7099,"TLR4",666,"HighConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, NOD-like receptor signaling pathway, Phagosome",19,"MYD88, LY96, RIPK1, IKBKB, EIF2AK2, RPS27A, UBB, MAP3K7, RELA, FGA, TICAM1, TOLLIP, UBC, TIRAP, CD14, DNM1, APOB, S100A8, TLR2",0,NA,0,NA,11,"TOLLIP, TLR2, TIRAP, TICAM1, RIPK1, RELA, MYD88, MAP3K7, LY96, IKBKB, CD14",11
"988",10972,"TMED10",275,"HighConf","Novel",NA,23,"ARF5, DYNLL1, COPB1, ARCN1, GOSR2, KIF1A, COG6, TMED3, KIF21B, KIF18A, DYNC1I1, NAPB, DYNC2LI1, KIF16B, ANK2, KIF26B, BET1L, DYNC1H1, KIF4A, STX18, DCTN4, STX17, DYNC1I2",0,NA,0,NA,0,NA,0
"989",23423,"TMED3",414,"HighConf","Novel",NA,24,"CLTA, KIF21B, KIF18A, DYNC1I1, NAPB, DYNC2LI1, KIF16B, ANK2, KIF26B, BET1L, DYNC1H1, KIF4A, STX18, DCTN4, DYNC1I2, TMED10, ARF5, DYNLL1, SEC31B, COPB1, ARCN1, GOSR2, KIF1A, COG6",0,NA,0,NA,0,NA,0
"990",23671,"TMEFF2",1070,"MedConf","Novel",NA,1,"MAX",0,NA,0,NA,0,NA,0
"991",81853,"TMEM14B",828,"MedConf","Novel",NA,2,"NCSTN, SRSF3",0,NA,0,NA,0,NA,0
"992",80775,"TMEM177",200,"MedConf","Novel",NA,4,"SYNCRIP, SRSF3, PTBP1, 11-Sep",0,NA,0,NA,0,NA,0
"993",51259,"TMEM216",923,"MedConf","Novel",NA,15,"DYNC1H1, TUBA4A, PLK1, PRKAR2B, DYNC1I2, DYNLL1, YWHAG, TUBA1A, CEP41, RPGRIP1L, CEP152, CEP250, B9D1, CEP89, CEP83",0,NA,0,NA,0,NA,0
"994",9168,"TMSB10",301,"MedConf","Novel",NA,1,"PFN1",0,NA,0,NA,0,NA,0
"995",3371,"TNC",918,"MedConf","Novel","PI3K-Akt signaling pathway, Focal adhesion",5,"PXN, ITGB1, ITGA5, ITGAV, ITGA1",0,NA,0,NA,0,NA,0
"996",8792,"TNFRSF11A",855,"MedConf","NF-kappa B signaling pathway","NF-kappa B signaling pathway, Cytokine-cytokine receptor interaction, Osteoclast differentiation",23,"PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PSMF1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,NA,0,NA,23
"997",7132,"TNFRSF1A",376,"HighConf","NF-kappa B signaling pathway","NF-kappa B signaling pathway, Cytokine-cytokine receptor interaction, MAPK signaling pathway, TNF signaling pathway, Osteoclast differentiation, Sphingolipid signaling pathway",14,"UBC, MAP2K6, SMPD2, MADD, CYLD, RIPK1, IKBKB, RPS27A, UBB, MAP3K3, MAP3K7, RELA, STAT1, GNB2L1",0,NA,0,NA,6,"STAT1, RIPK1, RELA, MAP3K7, MAP2K6, IKBKB",6
"998",63923,"TNN",427,"MedConf","Novel","PI3K-Akt signaling pathway, Focal adhesion",4,"ITGA5, ITGAV, ITGA1, ITGB1",0,NA,0,NA,0,NA,0
"999",54472,"TOLLIP",387,"MedConf","Toll-like receptor signaling pathway","Toll-like receptor signaling pathway",12,"TIRAP, IL1RN, IL1B, CD14, TLR2, IL1A, TLR4, MYD88, ODAM, LY96, IRAK1, EIF2AK2",0,NA,0,NA,8,"TLR4, TLR2, TIRAP, MYD88, LY96, IRAK1, IL1B, CD14",8
"1000",7153,"TOP2A",268,"MedConf","Novel",NA,13,"NUP155, NUP188, LIN52, LIN9, RANBP2, SUMO3, PCNA, NOP2, RAE1, NUP43, UBE2I, CDC5L, CSNK2A2",0,NA,2,"UBE2I, CSNK2A2",0,NA,2
"1001",54863,"TOR4A",656,"MedConf","Novel",NA,13,"SERPINA3, IGF2, ALDOA, A2M, FGA, LGALS3BP, TGFB2, ECM1, PF4, ITIH4, SERPING1, CLEC3B, SERPINA4",0,NA,0,NA,0,NA,0
"1002",51002,"TPRKB",113,"MedConf","Novel",NA,2,"NUP43, LAGE3",0,NA,0,NA,0,NA,0
"1003",6434,"TRA2B",240,"MedConf","Novel","Spliceosome",33,"GPKOW, PPP4R2, PCF11, PRPF8, HNRNPA2B1, YBX1, CCAR1, PAPOLA, XAB2, SLC3A2, HNRNPM, EIF3I, PTBP1, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, SRSF3, POLR2J, POLR2F, DNAJA1, CD2BP2, SNRPD3, PHF5A, EIF4H",0,NA,0,NA,0,NA,0
"1004",80342,"TRAF3IP3",285,"MedConf","Novel",NA,1,"DYNLL1",0,NA,0,NA,0,NA,0
"1005",10293,"TRAIP",293,"MedConf","Novel",NA,9,"KBTBD7, UBC, HERC4, RNF7, CDC34, PCNA, RPS27A, UBB, UBE2V2",0,NA,0,NA,0,NA,0
"1006",50852,"TRAT1",888,"MedConf","Novel",NA,2,"SYK, PDPK1",0,NA,1,"SYK",0,NA,1
"1007",55809,"TRERF1",458,"MedConf","Novel",NA,12,"PHF21A, HDAC4, MTA2, CHD4, HDAC2, SIN3A, PHF12, SIN3B, MBD3, MORF4L1, DNTTIP1, ELMSAN1",0,NA,0,NA,0,NA,0
"1008",7200,"TRH",626,"HighConf","Novel",NA,24,"LTB4R, GPR4, UTS2B, KISS1, XCL2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, AGT, KALRN, TACR1, EDN1, BDKRB1, NMUR2, NMS, P2RY11, MLNR, GNRH2, GNA15, PROK1, AVPR1A, TACR3",0,NA,0,NA,1,"PIK3R3",1
"1009",10107,"TRIM10",754,"MedConf","Novel",NA,8,"OASL, NCAM1, ICAM1, HLA-DQA2, MT2A, IRF6, GBP2, IRF9",0,NA,1,"ICAM1",0,NA,1
"1010",23087,"TRIM35",744,"HighConf","Novel",NA,8,"IRF6, GBP2, IRF9, OASL, NCAM1, ICAM1, HLA-DQA2, MT2A",0,NA,1,"ICAM1",0,NA,1
"1011",80263,"TRIM45",743,"MedConf","Novel",NA,8,"IRF6, GBP2, IRF9, OASL, NCAM1, ICAM1, HLA-DQA2, MT2A",0,NA,1,"ICAM1",0,NA,1
"1012",79097,"TRIM48",755,"MedConf","Novel",NA,8,"OASL, NCAM1, ICAM1, HLA-DQA2, MT2A, IRF6, GBP2, IRF9",0,NA,1,"ICAM1",0,NA,1
"1013",7225,"TRPC6",687,"MedConf","Novel",NA,3,"BMPR1B, GNA11, GNA15",0,NA,0,NA,0,NA,0
"1014",7251,"TSG101",352,"MedConf","Novel",NA,7,"VPS36, UBC, CHMP2A, RPS27A, UBE2I, UBB, EGFR",0,NA,1,"UBE2I",0,NA,1
"1015",7265,"TTC1",153,"MedConf","Novel",NA,5,"ZRANB2, THOC2, UBXN1, ZFYVE19, SRXN1",0,NA,0,NA,0,NA,0
"1016",7276,"TTR",985,"MedConf","Novel","Thyroid hormone synthesis",1,"CEBPD",0,NA,0,NA,0,NA,0
"1017",80727,"TTYH3",546,"MedConf","Novel",NA,8,"GABRA6, GABRB2, GABRB3, GABRA5, GABRA2, GABRE, CLCN2, CFTR",0,NA,0,NA,0,NA,0
"1018",7846,"TUBA1A",349,"HighConf","Novel","Phagosome",23,"CEP41, RPGRIP1L, RILP, CEP152, DYNC1I1, CEP250, B9D1, CEP89, CEP83, TMEM216, PSMD1, DYNC1H1, TUBA4A, ATP6V1B2, CCT2, PLK1, USP32, PRKAR2B, DYNC1I2, DYNLL1, YWHAG, TBCA, STMN1",1,"PSMD1",0,NA,0,NA,1
