"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.Proteasome","Ntwrk.Proteasome","NtwrkCount.Toll-like receptor signaling pathway","Ntwrk.Toll-like receptor signaling pathway","NtwrkCount.Spliceosome","Ntwrk.Spliceosome","Total_Path_Hits.net.count"
"708",6233,"RPS27A",59,"MedConf","Novel","Ribosome",107,"PSMA4, PPP2CB, MAP3K7, RIPK1, IKBKB, RELA, RPL23A, RPL4, RSRC1, RPL24, RPS2, RPS8, RPLP2, RPL31, GNB2L1, RPL32, RPL19, EIF2S1, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, MCM8, STAT1, USP1, EIF3A, EIF3J, EIF2S2, EIF1, EIF2S3, SRP68, PLK1, YOD1, CHMP2A, EIF4B, CDC42, PARD3, EIF4G1, SMAD4, ACACB, PDGFRB, NCSTN, VPS36, SRP54, SEC61A1, EPAS1, FANCG, TSG101, SEC11C, BUB1B, ITGB3BP, JAG1, SCNN1G, WNT3A, EIF4A1, EHMT1, CSF1R, PSMF1, EPN1, CXCL8, ZNRF3, RSPO2, CDC34, CYLD, VPS37C, DTX1, SCNN1A, FANCE, GMNN, HECW1, GYS2, DDX41, RSPO3, WDR31, OTUD5, PSMA5, PRICKLE1, STUB1, PSMB5, PSMC4, UBB, VCP, PSMD7, PSMB1, UBC, PSMB4, PSMD12, PSMD1, PSMC1, PSMA3, PARK2, PSMA7, PSMA1, NGFR, PSMB2, PSMD2, PSMA6, PSMC2, PSMC5, PSMD6, PSMD3, EGFR, PCNA, PSMD11",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",6,"STAT1, RIPK1, RELA, MAP3K7, IKBKB, CXCL8",0,NA,28
"709",6202,"RPS8",89,"MedConf","Novel","Ribosome",33,"RPLP2, RPL31, GNB2L1, RPL32, RPL19, NIFK, EIF2S1, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, SRP68, EIF4B, EIF4G1, SRP54, SEC11C, EIF4A1, WDR31, RPS2, NOP2, RPL24, RPS27A, UBC, RPL23A, RSRC1, RPL4",0,NA,0,NA,0,NA,0
"710",6239,"RREB1",749,"MedConf","Novel",NA,1,"HDAC2",0,NA,0,NA,0,NA,0
"711",8568,"RRP1",631,"HighConf","Novel",NA,4,"NIFK, NOP2, CSNK2A2, UBC",0,NA,0,NA,0,NA,0
"712",23378,"RRP8",465,"MedConf","Novel",NA,2,"BAHD1, SUV39H1",0,NA,0,NA,0,NA,0
"713",9136,"RRP9",96,"MedConf","Novel",NA,3,"NIFK, THOC1, UBC",0,NA,0,NA,1,"THOC1",1
"714",340419,"RSPO2",588,"MedConf","Novel",NA,5,"RSPO3, UBC, RPS27A, ZNRF3, UBB",0,NA,0,NA,0,NA,0
"715",84870,"RSPO3",708,"MedConf","Novel",NA,5,"ZNRF3, UBB, RSPO2, UBC, RPS27A",0,NA,0,NA,0,NA,0
"716",51319,"RSRC1",86,"MedConf","Novel",NA,5,"RPS2, RPS8, GNB2L1, WDR31, RPS27A",0,NA,0,NA,0,NA,0
"717",57142,"RTN4",628,"HighConf","Novel",NA,2,"NGFR, UBC",0,NA,0,NA,0,NA,0
"718",861,"RUNX1",381,"MedConf","Novel","Th17 cell differentiation",8,"ELF4, SPI1, SUV39H1, JUN, SMAD4, HDAC2, YAP1, UBC",0,NA,1,"JUN",0,NA,1
"719",6279,"S100A8",136,"HighConf","Novel",NA,4,"TLR4, MYD88, TIRAP, LY96",0,NA,4,"TLR4, TIRAP, MYD88, LY96",0,NA,4
"720",9294,"S1PR2",532,"MedConf","Novel","Neuroactive ligand-receptor interaction, Sphingolipid signaling pathway",29,"HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, CXCL11, CXCL13, CXCR4, CXCR5, NMUR2, C5, GNAO1, HTR1A, OPRM1, SSTR4, GNAI3, GNA11, GNA15, DRD2, NPY, CCR8, CXCR3, CXCL8, MTNR1B, PNOC, AGT, PTGDR2",0,NA,2,"CXCL8, CXCL11",0,NA,2
"721",29115,"SAP30BP",191,"MedConf","Novel",NA,7,"DYNC1H1, UBC, HDAC2, RBM39, MBD2, THOC1, SIN3A",0,NA,0,NA,1,"THOC1",1
"722",6304,"SATB1",787,"MedConf","Novel",NA,1,"UBE2I",0,NA,0,NA,0,NA,0
"723",10389,"SCML2",744,"MedConf","Novel",NA,4,"HDAC2, PHC2, EZH1, SUZ12",0,NA,0,NA,0,NA,0
"724",6337,"SCNN1A",649,"MedConf","Novel","Aldosterone-regulated sodium reabsorption",4,"UBC, UBB, SCNN1G, RPS27A",0,NA,0,NA,0,NA,0
"725",6340,"SCNN1G",366,"MedConf","Novel","Aldosterone-regulated sodium reabsorption",4,"SCNN1A, UBC, UBB, RPS27A",0,NA,0,NA,0,NA,0
"726",6343,"SCT",16,"MedConf","Novel",NA,11,"HRH2, CALCR, PTGIR, ADRB2, VIPR1, MC2R, GHRH, GPBAR1, HTR6, PTGER2, DRD5",0,NA,0,NA,0,NA,0
"727",90701,"SEC11C",311,"MedConf","Novel","Protein export",20,"KLF4, RPL3, SRP68, RPL31, RPS8, RPL37, RPS2, RPL3L, RPL27, RPL19, RPL23A, RPL24, RPL32, RPS27A, UBC, RPL4, RPL26L1, SRP54, RPLP2, CDX2",0,NA,0,NA,0,NA,0
"728",29927,"SEC61A1",272,"MedConf","Novel","Phagosome, Protein export",28,"PSMF1, SEC63, PSMA1, RPS27A, PSMC1, TMED10, PSMA5, PSMD11, PSMB2, PSMA6, PSMC5, PSMC2, PSMD1, PSMA4, PSMA7, UBB, PSMD7, PSMD2, PSMD6, UBC, PSMC4, DAD1, PSMD3, PSMB1, PSMA3, PSMD12, PSMB4, PSMB5",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,NA,0,NA,22
"729",11231,"SEC63",622,"HighConf","Novel","Protein export",2,"UBC, SEC61A1",0,NA,0,NA,0,NA,0
"730",6406,"SEMG1",599,"MedConf","Novel",NA,5,"ODAM, MFGE8, FGA, TTR, PRL",0,NA,0,NA,0,NA,0
"731",710,"SERPING1",779,"MedConf","Novel",NA,5,"TGFB2, IGF2, ALDOA, PF4, A2M",0,NA,0,NA,0,NA,0
"732",6419,"SETMAR",798,"MedConf","Novel","Lysine degradation",2,"PLOD3, TOP2A",0,NA,0,NA,0,NA,0
"733",23451,"SF3B1",142,"HighConf","Spliceosome","Spliceosome",29,"EFTUD2, SF3B6, SRRM1, CD2BP2, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, PCF11, CCDC97, PRPF8, MFAP1, PLRG1, SNW1, SF3B2, NIFK, CDC5L, UBC, XAB2, SNRPD3",0,NA,0,NA,14,"XAB2, SRSF3, SRSF2, SRSF1, SNW1, SNRPD3, SF3B6, SF3B2, PRPF8, PLRG1, PHF5A, HNRNPM, EFTUD2, CDC5L",14
"734",10992,"SF3B2",139,"MedConf","Spliceosome","Spliceosome",28,"SF3B1, EFTUD2, SF3B6, SRRM1, CD2BP2, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, PCF11, UBC, PRPF8, MFAP1, NDUFA1, THOC1, XAB2, PLRG1, SNRPD3, CDC5L",0,NA,0,NA,14,"XAB2, THOC1, SRSF3, SRSF2, SRSF1, SNRPD3, SF3B6, SF3B1, PRPF8, PLRG1, PHF5A, HNRNPM, EFTUD2, CDC5L",14
"735",51639,"SF3B6",168,"HighConf","Spliceosome","Spliceosome",24,"SRRM1, CD2BP2, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, PCF11, CCDC97, EFTUD2, MFAP1, SNRPD3, SF3B1, UBC, SF3B2, PRPF8",0,NA,0,NA,10,"SRSF3, SRSF2, SRSF1, SNRPD3, SF3B2, SF3B1, PRPF8, PHF5A, HNRNPM, EFTUD2",10
"736",2810,"SFN",57,"MedConf","Novel","Aldosterone-regulated sodium reabsorption, Cell cycle",12,"CCNB2, BRAF, CDC25B, MDM4, CSNK1G1, TBC1D4, ZNF385A, EGFR, HDAC4, YWHAH, YWHAG, UBC",0,NA,0,NA,0,NA,0
"737",6421,"SFPQ",633,"MedConf","Novel",NA,4,"PTBP1, UBC, SIN3A, CDC5L",0,NA,0,NA,1,"CDC5L",1
"738",8879,"SGPL1",397,"HighConf","Novel","Sphingolipid signaling pathway",3,"PPAP2A, SGPP2, UBC",0,NA,0,NA,0,NA,0
"739",130367,"SGPP2",852,"HighConf","Novel","Sphingolipid signaling pathway",5,"SMPD2, ASAH1, SGPL1, PPAP2A, CERS3",0,NA,0,NA,0,NA,0
"740",51100,"SH3GLB1",184,"MedConf","Novel",NA,8,"PDGFRA, PGAM2, CSF1R, SH3GLB2, RET, EGFR, FGFR3, UBC",0,NA,0,NA,0,NA,0
"741",56904,"SH3GLB2",703,"MedConf","Novel",NA,7,"EGFR, UBC, SH3GLB1, RET, CSF1R, PDGFRA, FGFR3",0,NA,0,NA,0,NA,0
"742",25759,"SHC2",372,"MedConf","Novel","Chemokine signaling pathway, Focal adhesion, Ras signaling pathway, Relaxin signaling pathway, Phospholipase D signaling pathway",10,"FLT4, CSF1R, PTPN22, KRAS, FGFR3, PDGFRB, EGFR, PDGFRA, NGFR, SYK",0,NA,0,NA,0,NA,0
"743",25942,"SIN3A",54,"MedConf","Novel","Thyroid hormone signaling pathway",29,"HDAC2, MBD2, CHD4, MTA2, MORF4L1, MAX, NR0B2, NCOA6, HCFC1, PHF12, COPS2, SAP30BP, OGT, SMAD4, SUFU, MBD3, BCL6, 11-Sep, ING1, SFPQ, SIN3B, RLIM, ZBTB16, PHF21A, UBC, PSMC1, HDAC4, PSMD12, PSMC2",3,"PSMD12, PSMC2, PSMC1",0,NA,0,NA,3
"744",23309,"SIN3B",641,"MedConf","Novel",NA,12,"COPS2, PSMD12, MAX, SUFU, PSMC1, MORF4L1, PSMC2, PHF12, SIN3A, SMAD4, HDAC2, UBC",3,"PSMD12, PSMC2, PSMC1",0,NA,0,NA,3
"745",221150,"SKA3",428,"MedConf","Novel",NA,6,"KIF18A, KIF4A, PLK1, POLB, BIRC5, BUB1B",0,NA,0,NA,0,NA,0
"746",8631,"SKAP1",728,"MedConf","Novel","Rap1 signaling pathway",2,"LAT, RAP1A",0,NA,0,NA,0,NA,0
"747",6556,"SLC11A1",830,"MedConf","Novel",NA,1,"SPI1",0,NA,0,NA,0,NA,0
"748",6513,"SLC2A1",692,"HighConf","Novel","Thyroid hormone signaling pathway, Insulin secretion",4,"EPAS1, ARNT, MAX, UBC",0,NA,0,NA,0,NA,0
"749",11046,"SLC35D2",865,"MedConf","Novel",NA,3,"GPC2, AGRN, EXT2",0,NA,0,NA,0,NA,0
"750",6531,"SLC6A3",677,"MedConf","Novel","Dopaminergic synapse",2,"DRD2, UBC",0,NA,0,NA,0,NA,0
"751",4086,"SMAD1",17,"HighConf","Novel",NA,9,"PSMB4, SMAD4, YAP1, BMP7, BMPR1B, SMAD6, FOXH1, STUB1, UBC",1,"PSMB4",0,NA,0,NA,1
"752",4089,"SMAD4",229,"HighConf","Novel","AGE-RAGE signaling pathway in diabetic complications, Th17 cell differentiation, Cell cycle",29,"THOC2, EPAS1, PARP1, YAP1, ARNT, BMPR1B, KLF4, RUNX1, GATA3, COL1A2, SIN3B, SMAD6, FOXH1, DLX1, MAX, KAT2B, STUB1, ATF3, UBC, HDAC2, JUN, RPS27A, UBB, SP1, SIN3A, TGFB2, SMAD1, UBE2I, COPS5",0,NA,1,"JUN",1,"THOC2",2
"753",4091,"SMAD6",655,"MedConf","Novel",NA,7,"MAP3K7, BMPR1B, BMP7, SMAD1, SMAD4, TGFB2, UBC",0,NA,1,"MAP3K7",0,NA,1
"754",6605,"SMARCE1",112,"HighConf","Novel",NA,5,"JUN, KAT2B, IRF6, UBC, RELA",0,NA,2,"RELA, JUN",0,NA,2
"755",6610,"SMPD2",571,"MedConf","Novel","Sphingolipid signaling pathway",7,"PPAP2A, ASAH1, CERS3, SGPP2, TNFRSF1A, GNB2L1, NGFR",0,NA,0,NA,0,NA,0
"756",6631,"SNRPC",146,"HighConf","Spliceosome","Spliceosome",5,"SRSF2, SNRPD3, LUC7L, UBC, RBM10",0,NA,0,NA,2,"SRSF2, SNRPD3",2
"757",6634,"SNRPD3",137,"HighConf","Spliceosome","Spliceosome",35,"SF3B2, SF3B1, EFTUD2, LUC7L, SNRPC, LSM6, SF3B6, SRRM1, CD2BP2, RAE1, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, NUP43, PAPOLA, RANBP2, NUP155, LSM4, NUP188, PCF11, ZNF473, PRPF8, MFAP1, PLRG1, UBC, CDC5L",0,NA,0,NA,15,"SRSF3, SRSF2, SRSF1, SNRPC, SF3B6, SF3B2, SF3B1, PRPF8, PLRG1, PHF5A, LSM6, LSM4, HNRNPM, EFTUD2, CDC5L",15
"758",54212,"SNTG1",510,"MedConf","Novel",NA,1,"CAV3",0,NA,0,NA,0,NA,0
"759",22938,"SNW1",140,"HighConf","Spliceosome","Spliceosome, Notch signaling pathway",15,"SF3B1, EFTUD2, KAT2B, E2F3, RAD21, NOTCH4, TLE2, CCDC94, RBPJ, MFAP1, XAB2, PRPF8, UBC, CDC5L, PLRG1",0,NA,0,NA,6,"XAB2, SF3B1, PRPF8, PLRG1, EFTUD2, CDC5L",6
"760",51429,"SNX9",406,"HighConf","Novel",NA,3,"DNM1, UBC, CLTC",0,NA,0,NA,0,NA,0
"761",8835,"SOCS2",253,"MedConf","Novel","Jak-STAT signaling pathway",5,"CNTFR, IL21R, IL3RA, IL12RB2, STAT1",0,NA,1,"STAT1",0,NA,1
"762",10174,"SORBS3",263,"MedConf","Novel",NA,4,"VCL, ITGA1, PXN, ACTA2",0,NA,0,NA,0,NA,0
"763",6667,"SP1",114,"HighConf","Novel","Mitophagy - animal",29,"JUN, NCOA6, HCFC1, E2F3, TAF4, SMAD4, ACACB, NFYB, EPAS1, POU2F1, APOB, NFYC, ARNT, KLF4, EGR1, MAPK13, CEBPD, MT2A, COL1A2, MAT2A, HSD17B4, HMGCS2, MVK, PSMC5, UBC, RELA, HDAC2, HDAC4, CCND2",1,"PSMC5",3,"RELA, MAPK13, JUN",0,NA,4
"764",221178,"SPATA13",805,"MedConf","Novel","Regulation of actin cytoskeleton",1,"CDC42",0,NA,0,NA,0,NA,0
"765",128497,"SPATA25",791,"MedConf","Novel",NA,1,"BCL2L1",0,NA,0,NA,0,NA,0
"766",23013,"SPEN",652,"MedConf","Novel",NA,2,"RBPJ, UBC",0,NA,0,NA,0,NA,0
"767",6688,"SPI1",335,"HighConf","Novel","Osteoclast differentiation",6,"RUNX1, TBPL2, CSF1R, SLC11A1, E2F3, JUN",0,NA,1,"JUN",0,NA,1
"768",10417,"SPON2",831,"MedConf","Novel",NA,1,"ITGAM",0,NA,0,NA,0,NA,0
"769",6729,"SRP54",269,"HighConf","Novel","Protein export",19,"SEC11C, RPS27A, RPL31, RPS8, RPL26L1, RPL19, RPLP2, RPL23A, SRP68, RPL4, RPS2, RPL3L, RPL27, MRPL36, RPL37, RPL3, UBC, RPL24, RPL32",0,NA,0,NA,0,NA,0
"770",6730,"SRP68",178,"MedConf","Novel","Protein export",18,"SRP54, SEC11C, RPLP2, RPL24, RPL32, RPS27A, RPL23A, RPS8, RPL4, RPL26L1, UBC, RPL27, RPS2, RPL3, RPL19, RPL31, RPL3L, RPL37",0,NA,0,NA,0,NA,0
"771",6732,"SRPK1",332,"HighConf","Novel",NA,5,"PRPF38A, SRSF2, UBC, SRSF3, SRSF1",0,NA,0,NA,4,"SRSF3, SRSF2, SRSF1, PRPF38A",4
"772",6733,"SRPK2",325,"MedConf","Novel",NA,6,"PRPF38A, ACIN1, SRSF3, SRSF2, RBM39, SRSF1",0,NA,0,NA,5,"SRSF3, SRSF2, SRSF1, PRPF38A, ACIN1",5
"773",10250,"SRRM1",192,"MedConf","Novel","RNA transport",28,"NXF1, CD2BP2, RAE1, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, NUP43, PAPOLA, RANBP2, NUP155, NUP188, PCF11, PRPF8, SF3B1, CDC5L, EFTUD2, SNRPD3, SF3B2, SF3B6",0,NA,0,NA,12,"SRSF3, SRSF2, SRSF1, SNRPD3, SF3B6, SF3B2, SF3B1, PRPF8, PHF5A, HNRNPM, EFTUD2, CDC5L",12
"774",6426,"SRSF1",245,"HighConf","Spliceosome","Spliceosome",32,"SRSF3, CCAR1, HNRNPM, NUP43, PAPOLA, SRPK2, SRPK1, RANBP2, NUP155, NUP188, PCF11, CLK1, NXF1, SF3B1, SF3B6, PRPF8, HNRNPA2B1, RAE1, HNRNPH1, UBC, SRRM1, PHF5A, POLR2F, CDC5L, SRSF2, YBX1, SF3B2, EFTUD2, CD2BP2, SNRPD3, PTBP1, POLR2J",0,NA,0,NA,11,"SRSF3, SRSF2, SNRPD3, SF3B6, SF3B2, SF3B1, PRPF8, PHF5A, HNRNPM, EFTUD2, CDC5L",11
"775",6427,"SRSF2",241,"MedConf","Spliceosome","Spliceosome",33,"YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, NUP43, PAPOLA, SRPK2, SRPK1, RANBP2, NUP155, TRA2B, NUP188, PCF11, HNRNPH1, SNRPD3, SNRPC, UBC, PTMA, NXF1, POLR2F, POLR2J, HNRNPA2B1, SRRM1, SF3B6, SF3B1, CD2BP2, RAE1, PRPF8, EFTUD2, PTBP1, SF3B2",0,NA,0,NA,12,"TRA2B, SRSF3, SRSF1, SNRPD3, SNRPC, SF3B6, SF3B2, SF3B1, PRPF8, PHF5A, HNRNPM, EFTUD2",12
"776",6428,"SRSF3",248,"MedConf","Spliceosome","Spliceosome",32,"CCAR1, HNRNPM, NUP43, PAPOLA, SRPK2, SRPK1, RANBP2, NUP155, TRA2B, NUP188, PRPF38A, PCF11, NXF1, PRPF8, SRSF2, RAE1, SRSF1, HNRNPA2B1, YBX1, UBC, EFTUD2, SRRM1, POLR2J, SF3B2, HNRNPH1, CD2BP2, POLR2F, SF3B6, SF3B1, PHF5A, SNRPD3, PTBP1",0,NA,0,NA,12,"TRA2B, SRSF2, SRSF1, SNRPD3, SF3B6, SF3B2, SF3B1, PRPF8, PRPF38A, PHF5A, HNRNPM, EFTUD2",12
"777",54961,"SSH3",818,"MedConf","Novel","Regulation of actin cytoskeleton",2,"CFL2, CFL1",0,NA,0,NA,0,NA,0
"778",6754,"SSTR4",516,"MedConf","Novel","Neuroactive ligand-receptor interaction",26,"PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, HTR1A, CCR8, OPRM1, CXCR5, PNOC, CXCL13, NMUR2, CXCR3, DRD2, NPY, CXCR4, CXCL11, CXCL8, MTNR1B, GNAI3, C5, AGT",0,NA,2,"CXCL8, CXCL11",0,NA,2
"779",6772,"STAT1",160,"HighConf","Toll-like receptor signaling pathway","Toll-like receptor signaling pathway, NOD-like receptor signaling pathway, Chemokine signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Thyroid hormone signaling pathway, Jak-STAT signaling pathway, Th17 cell differentiation, Th1 and Th2 cell differentiation",30,"IL12A, SOCS2, EPO, PDGFRB, TNFRSF1A, PDGFRA, IRF9, CXCR4, MAPK13, IL22, GATA3, EBI3, IL12RB2, CYLD, USP18, CSF2, PTPN2, IL17A, THPO, IL27RA, UBE2I, UBC, EGFR, RIPK1, BCL2L1, RELA, EIF2AK2, ISG15, GNB2L1, RPS27A",0,NA,4,"RIPK1, RELA, MAPK13, IL12A",0,NA,4
"780",3925,"STMN1",457,"MedConf","Novel","MAPK signaling pathway",5,"PRKAR2B, MAPK13, UBC, TUBA4A, TUBA1A",0,NA,1,"MAPK13",0,NA,1
"781",10273,"STUB1",1,"HighConf","Novel",NA,12,"VCP, UBB, SMAD1, PARK2, PSMA3, EGFR, RPS27A, BAG1, CFTR, SMAD4, UBE2V2, UBC",1,"PSMA3",0,NA,0,NA,1
"782",53407,"STX18",621,"MedConf","Novel","Phagosome",1,"UBC",0,NA,0,NA,0,NA,0
"783",51684,"SUFU",295,"HighConf","Novel",NA,3,"SIN3B, HDAC2, SIN3A",0,NA,0,NA,0,NA,0
"784",6612,"SUMO3",5,"HighConf","Novel","RNA transport",8,"PCNA, UBE2I, TOP2A, PARP1, RANGAP1, RANBP2, USPL1, UBC",0,NA,0,NA,0,NA,0
"785",23353,"SUN1",483,"HighConf","Novel",NA,7,"SYCP3, SYCE1, ACACB, UBE2I, UBC, RAD21, SYNE2",0,NA,0,NA,0,NA,0
"786",6839,"SUV39H1",124,"HighConf","Novel","Lysine degradation",5,"EXOSC10, RUNX1, RRP8, BAHD1, UBC",0,NA,0,NA,0,NA,0
"787",79723,"SUV39H2",795,"HighConf","Novel","Lysine degradation",2,"EXOSC10, PLOD3",0,NA,0,NA,0,NA,0
"788",51111,"SUV420H1",825,"MedConf","Novel",NA,1,"PLOD3",0,NA,0,NA,0,NA,0
"789",23512,"SUZ12",320,"MedConf","Novel",NA,5,"EZH1, PHC2, SCML2, E2F3, HDAC2",0,NA,0,NA,0,NA,0
"790",6840,"SVIL",128,"MedConf","Novel",NA,2,"LPXN, VCL",0,NA,0,NA,0,NA,0
"791",93426,"SYCE1",788,"MedConf","Novel",NA,5,"SYNE2, UBE2I, RAD21, SUN1, SYCP3",0,NA,0,NA,0,NA,0
"792",50511,"SYCP3",591,"MedConf","Novel",NA,6,"SYCE1, RAD21, UBE2I, ATR, SYNE2, SUN1",0,NA,0,NA,0,NA,0
"793",6850,"SYK",45,"MedConf","Novel","NF-kappa B signaling pathway, PI3K-Akt signaling pathway, Osteoclast differentiation, Fc gamma R-mediated phagocytosis, Fc epsilon RI signaling pathway, Phospholipase D signaling pathway, Platelet activation",20,"RELA, JUN, GAB2, HCLS1, ITGAV, RHOB, RAP1A, CD28, TLR4, PTK2B, PIK3R3, SHC2, PLA2G4A, ABI1, CSF2, KLRG1, TRAT1, CLEC7A, LAT, UBC",0,NA,4,"TLR4, RELA, PIK3R3, JUN",0,NA,4
"794",23224,"SYNE2",434,"MedConf","Novel",NA,6,"SUN1, SYCP3, SYCE1, UBC, RAD21, UBE2I",0,NA,0,NA,0,NA,0
"795",10460,"TACC3",682,"MedConf","Novel","RNA transport",1,"UBC",0,NA,0,NA,0,NA,0
"796",6869,"TACR1",473,"HighConf","Novel","Neuroactive ligand-receptor interaction",20,"TACR3, GNA11, KALRN, AVPR1A, NMS, BDKRB1, KISS1, PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, GNA15, NMUR2, ADRBK1, EDN1, AGT",0,NA,0,NA,0,NA,0
"797",6870,"TACR3",474,"MedConf","Novel","Neuroactive ligand-receptor interaction",20,"GNA11, KALRN, AVPR1A, NMS, BDKRB1, KISS1, PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, ADRBK1, TACR1, EDN1, GNA15, NMUR2, AGT",0,NA,0,NA,0,NA,0
"798",6872,"TAF1",199,"MedConf","Novel",NA,15,"TAF4, TAF12, POLR2F, POLR2J, ASF1B, TBPL2, FHL2, PHF20, ASF1A, WDR5, MAX, RELA, JUN, HCFC1, UBC",0,NA,2,"RELA, JUN",0,NA,2
"799",6883,"TAF12",201,"MedConf","Novel",NA,9,"POLR2F, POLR2J, TBPL2, MAX, CCND2, JUN, KAT2B, TAF1, TAF4",0,NA,1,"JUN",0,NA,1
"800",6874,"TAF4",200,"MedConf","Novel",NA,10,"TAF12, POLR2F, POLR2J, PHF20, HCFC1, MAX, TAF1, SP1, KAT2B, WDR5",0,NA,0,NA,0,NA,0
"801",51347,"TAOK3",780,"MedConf","Novel","MAPK signaling pathway",1,"MAP2K6",0,NA,1,"MAP2K6",0,NA,1
"802",64786,"TBC1D15",693,"MedConf","Novel","Mitophagy - animal",1,"UBC",0,NA,0,NA,0,NA,0
"803",9882,"TBC1D4",711,"MedConf","Novel","Thyroid hormone signaling pathway",4,"YWHAG, SFN, YWHAH, RAB14",0,NA,0,NA,0,NA,0
"804",6902,"TBCA",665,"MedConf","Novel",NA,3,"TUBA4A, UBC, TUBA1A",0,NA,0,NA,0,NA,0
"805",387332,"TBPL2",392,"MedConf","Novel",NA,5,"ELK4, PCNA, SPI1, TAF1, TAF12",0,NA,0,NA,0,NA,0
"806",10312,"TCIRG1",173,"MedConf","Novel","Phagosome",5,"PPA1, TF, ATP6V0A4, UBC, ATP6V1B2",0,NA,0,NA,0,NA,0
"807",7018,"TF",507,"MedConf","Novel",NA,5,"ATP6V0A4, MIS12, ATP6V1B2, TCIRG1, ARNT",0,NA,0,NA,0,NA,0
"808",7033,"TFF3",736,"MedConf","Novel",NA,3,"EGFR, ARNT, RELA",0,NA,1,"RELA",0,NA,1
"809",7042,"TGFB2",133,"MedConf","Novel","Cytokine-cytokine receptor interaction, MAPK signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Cell cycle",10,"A2M, SMAD4, ALDOA, IGF2, PF4, SMAD6, SERPING1, JUN, RELA, MAP3K7",0,NA,3,"RELA, MAP3K7, JUN",0,NA,3
"810",9984,"THOC1",13,"MedConf","Spliceosome","RNA transport, Spliceosome",9,"RRP9, SF3B2, SAP30BP, USP13, THOC2, THOC7, IK, RABGEF1, CHTOP",0,NA,0,NA,2,"THOC2, SF3B2",2
"811",57187,"THOC2",273,"MedConf","Spliceosome","RNA transport, Spliceosome",8,"THOC7, MCM3AP, ZMYM3, CHTOP, SMAD4, UBC, THOC1, POLDIP3",0,NA,0,NA,1,"THOC1",1
"812",80145,"THOC7",274,"MedConf","Novel","RNA transport",5,"CHTOP, THOC1, USP13, THOC2, UBC",0,NA,0,NA,2,"THOC2, THOC1",2
"813",7066,"THPO",792,"HighConf","Novel","Cytokine-cytokine receptor interaction, Hematopoietic cell lineage, Jak-STAT signaling pathway",1,"STAT1",0,NA,1,"STAT1",0,NA,1
"814",148022,"TICAM1",341,"MedConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, NOD-like receptor signaling pathway",9,"NFKBIB, LY96, CFLAR, TLR4, RELA, UBC, IKBKB, CD14, RIPK1",0,NA,6,"TLR4, RIPK1, RELA, LY96, IKBKB, CD14",0,NA,6
"815",54962,"TIPIN",790,"MedConf","Novel",NA,1,"ATR",0,NA,0,NA,0,NA,0
"816",114609,"TIRAP",355,"HighConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway",11,"TLR2, TOLLIP, LY96, S100A8, CD14, MAP3K7, UBC, TLR4, IKBKB, MYD88, EIF2AK2",0,NA,8,"TOLLIP, TLR4, TLR2, MYD88, MAP3K7, LY96, IKBKB, CD14",0,NA,8
