EntrezID,GeneSymbol,GeneMappingID,ConfidenceCategory,Group,Pathway,Allnet.count,Ntwrk.all
7042,TGFB2,429,MedConf,Novel,"Cytokine-cytokine receptor interaction, MAPK signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications",20,"ECM1, PF4, BGN, ITIH4, SERPING1, CLEC3B, SERPINA4, TOR4A, SERPINA3, IGF2, SMAD6, ASPN, MAP3K7, RELA, A2M, ALDOA, SMAD4, JUN, FGA, LGALS3BP"
9984,THOC1,5,MedConf,RNA transport,"RNA transport, Spliceosome",28,"DDX39A, THOC7, PAPOLA, RAE1, NUP43, SF3B2, SF3B1, SRSF1, NXF1, SRRM1, SRSF2, IK, SRSF3, THOC2, NUP155, NUP188, FYTTD1, CHTOP, NXT1, RRP9, SAP30BP, USP13, SLC7A9, PCF11, RABGEF1, POLDIP3, LUZP4, RANBP2"
57187,THOC2,229,MedConf,RNA transport,"RNA transport, Spliceosome",23,"SMAD4, NUP155, NUP188, FYTTD1, CHTOP, NXT1, ZMYM3, PCF11, POLDIP3, LUZP4, RANBP2, THOC1, DDX39A, THOC7, PAPOLA, RAE1, NUP43, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, TTC1"
80145,THOC7,45,MedConf,RNA transport,RNA transport,30,"PAPOLA, RAE1, NUP43, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, THOC2, NUP155, NUP188, FYTTD1, CHTOP, NXT1, IKBKAP, USP13, EAF1, SLC7A9, PCF11, ELL, ZC3H14, CCDC9, POLDIP3, LUZP4, TCEB3B, PEX2, RANBP2, THOC1, WDR61, DDX39A"
7066,THPO,571,HighConf,Novel,"Cytokine-cytokine receptor interaction, Hematopoietic cell lineage, Jak-STAT signaling pathway",9,"IL3RA, IL12RB2, IL27RA, CNTFR, STAT1, EPO, IL21R, GH2, PRL"
148022,TICAM1,308,MedConf,Novel,"NF-kappa B signaling pathway, Toll-like receptor signaling pathway, NOD-like receptor signaling pathway",10,"UBC, CFLAR, CD14, TLR4, LY96, RIPK1, IKBKB, RPS27A, UBB, MAP3K7"
26517,TIMM13,657,HighConf,Novel,,2,"SF3B2, SF3B1"
114609,TIRAP,317,HighConf,Novel,"NF-kappa B signaling pathway, Toll-like receptor signaling pathway",10,"CD14, S100A8, TLR2, TLR4, MYD88, LY96, IRAK1, IKBKB, EIF2AK2, TOLLIP"
84076,TKTL2,619,MedConf,Novel,,1,G6PC
7089,TLE2,950,MedConf,Novel,,3,"SNW1, KAT2B, RBPJ"
7092,TLL1,961,MedConf,Novel,,1,COL1A2
7097,TLR2,524,MedConf,Novel,"Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Phagosome",9,"TLR4, MYD88, LY96, IKBKB, MAP3K7, RELA, TOLLIP, TIRAP, CD14"
7099,TLR4,568,HighConf,Novel,"NF-kappa B signaling pathway, Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, NOD-like receptor signaling pathway, Phagosome",19,"MYD88, LY96, RIPK1, IKBKB, EIF2AK2, RPS27A, UBB, MAP3K7, RELA, FGA, TICAM1, TOLLIP, UBC, TIRAP, CD14, DNM1, APOB, S100A8, TLR2"
10972,TMED10,252,HighConf,Novel,,7,"DYNLL1, DYNC1I1, DYNC2LI1, DYNC1H1, STX18, DCTN4, DYNC1I2"
23423,TMED3,342,HighConf,Novel,,8,"CLTA, DYNC1I1, DYNC2LI1, DYNC1H1, STX18, DCTN4, DYNC1I2, DYNLL1"
23671,TMEFF2,1054,MedConf,Novel,,1,MAX
81853,TMEM14B,755,MedConf,Novel,,2,"NCSTN, SRSF3"
80775,TMEM177,185,MedConf,Novel,,1,SRSF3
51259,TMEM216,897,MedConf,Novel,,6,"DYNC1H1, TUBA4A, DYNC1I2, DYNLL1, YWHAG, TUBA1A"
9168,TMSB10,262,MedConf,Novel,,1,PFN1
3371,TNC,888,MedConf,Novel,"PI3K-Akt signaling pathway, Focal adhesion",5,"PXN, ITGB1, ITGA5, ITGAV, ITGA1"
8792,TNFRSF11A,801,MedConf,Novel,"NF-kappa B signaling pathway, Cytokine-cytokine receptor interaction, Osteoclast differentiation",23,"PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PSMF1"
7132,TNFRSF1A,307,HighConf,Novel,"NF-kappa B signaling pathway, Cytokine-cytokine receptor interaction, MAPK signaling pathway, TNF signaling pathway, Osteoclast differentiation, Sphingolipid signaling pathway",14,"UBC, MAP2K6, SMPD2, MADD, CYLD, RIPK1, IKBKB, RPS27A, UBB, MAP3K3, MAP3K7, RELA, STAT1, GNB2L1"
63923,TNN,356,MedConf,Novel,"PI3K-Akt signaling pathway, Focal adhesion",4,"ITGA5, ITGAV, ITGA1, ITGB1"
54472,TOLLIP,310,MedConf,Novel,Toll-like receptor signaling pathway,12,"TIRAP, IL1RN, IL1B, CD14, TLR2, IL1A, TLR4, MYD88, ODAM, LY96, IRAK1, EIF2AK2"
7153,TOP2A,236,MedConf,Novel,,10,"NUP155, NUP188, RANBP2, SUMO3, PCNA, RAE1, NUP43, UBE2I, CDC5L, CSNK2A2"
54863,TOR4A,871,MedConf,Novel,,2,"TGFB2, PF4"
51002,TPRKB,92,MedConf,Novel,,1,NUP43
6434,TRA2B,214,MedConf,Novel,Spliceosome,33,"PPP4R2, GPKOW, PCF11, PRPF8, YBX1, CCAR1, HNRNPA2B1, PAPOLA, XAB2, SLC3A2, HNRNPM, EIF3I, PTBP1, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, DNAJA1, EIF4H"
80342,TRAF3IP3,254,MedConf,Novel,,1,DYNLL1
10293,TRAIP,669,MedConf,Novel,,1,PCNA
50852,TRAT1,843,MedConf,Novel,,2,"SYK, PDPK1"
55809,TRERF1,769,MedConf,Novel,,2,"HDAC2, SIN3A"
7200,TRH,536,HighConf,Novel,,18,"LTB4R, XCL2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, AGT, TACR1, EDN1, BDKRB1, NMUR2, P2RY11, MLNR, GNRH2, GNA15, AVPR1A, TACR3"
10107,TRIM10,964,MedConf,Novel,,4,"ICAM1, HLA-DQA2, GBP2, IRF9"
23087,TRIM35,626,HighConf,Novel,,4,"GBP2, IRF9, ICAM1, HLA-DQA2"
80263,TRIM45,625,MedConf,Novel,,4,"GBP2, IRF9, ICAM1, HLA-DQA2"
79097,TRIM48,965,MedConf,Novel,,4,"ICAM1, HLA-DQA2, GBP2, IRF9"
7225,TRPC6,580,MedConf,Novel,,3,"BMPR1B, GNA11, GNA15"
7251,TSG101,702,MedConf,Novel,,2,"UBE2I, EGFR"
7265,TTC1,222,MedConf,Novel,,1,THOC2
80727,TTYH3,453,MedConf,Novel,,7,"GABRA6, GABRB2, GABRB3, GABRA5, GABRA2, GABRE, CFTR"
7846,TUBA1A,292,HighConf,Novel,Phagosome,23,"RILP, DYNC1I1, CEP41, RPGRIP1L, CEP152, CEP250, B9D1, CEP89, CEP83, TMEM216, PSMD1, DYNC1H1, TUBA4A, ATP6V1B2, PLK1, PRKAR2B, DYNC1I2, CCT2, DYNLL1, YWHAG, USP32, TBCA, STMN1"
7277,TUBA4A,64,MedConf,Novel,Phagosome,23,"PLK1, PRKAR2B, DYNC1I2, CCT2, DYNLL1, YWHAG, TBCA, STMN1, TUBA1A, RILP, DYNC1I1, CEP41, RPGRIP1L, CEP152, CEP250, B9D1, CEP89, CEP83, TMEM216, PRPF8, PSMC4, PSMD1, DYNC1H1"
221830,TWISTNB,107,MedConf,Novel,,3,"SF3B1, KAT2B, GUCY1B3"
7314,UBB,103,HighConf,Novel,,78,"EIF4G1, MAP3K7, ISG15, NFKBIB, RELA, KAT2B, CLTC, POLE, PARD3, CDC42, NGFR, SMAD4, SYT1, RAB5A, EGFR, CCNE1, LIG1, SCNN1G, TNFRSF1A, TICAM1, PSMF1, EHMT2, PPP2R5A, CLTA, EHMT1, CXCL8, ADRB2, CD14, CFTR, DNM1, PARP1, POLD3, FGF9, TACR1, CHRM2, FGF10, KRAS, TLR4, NFKBIE, SCNN1A, CYLD, POLD4, MAP3K8, JAG1, LY96, DTX1, BRAP, PPP2R5E, SUMO3, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PCNA, XAB2, PSMA4, PPP2CB, RIPK1, IRAK1, IKBKB, UBE2I"
7316,UBC,315,MedConf,Novel,,78,"EHMT2, PPP2R5A, CLTA, EHMT1, CXCL8, ADRB2, CD14, CFTR, DNM1, PARP1, POLD3, FGF9, TACR1, CHRM2, FGF10, KRAS, TLR4, NFKBIE, SCNN1A, CYLD, POLD4, MAP3K8, JAG1, LY96, DTX1, BRAP, PPP2R5E, SUMO3, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PCNA, XAB2, PSMA4, PPP2CB, RIPK1, IRAK1, IKBKB, UBE2I, EIF4G1, MAP3K7, ISG15, NFKBIB, RELA, KAT2B, CLTC, POLE, PARD3, CDC42, NGFR, SMAD4, SYT1, RAB5A, EGFR, CCNE1, LIG1, SCNN1G, TNFRSF1A, TICAM1, PSMF1"
7329,UBE2I,100,MedConf,RNA transport,"RNA transport, NF-kappa B signaling pathway",32,"UBB, NXF1, NDUFA2, SMAD4, TOP2A, NUP155, NUP188, PHC2, UBC, RAD21, SH3GLB1, UBE2V2, PARP1, BIRC5, TSG101, KDM4A, SYNE2, HIST1H2BJ, HIST1H2BK, CDCA8, SYCE1, HDAC4, SYCP3, SUN1, RANBP2, SUMO3, XPA, PCNA, RANGAP1, RAE1, NUP43, RPS27A"
7336,UBE2V2,334,MedConf,Novel,,4,"PARP1, SUMO3, UBE2I, ATP6V1B2"
84993,UBL7,53,MedConf,Novel,,2,"DDX3X, HSPA5"
51035,UBXN1,681,MedConf,Novel,,1,PSMC1
7398,USP1,158,MedConf,Novel,,4,"POLE, POLD3, POLD4, PCNA"
8975,USP13,677,HighConf,Novel,,2,"THOC1, THOC7"
11274,USP18,758,MedConf,Novel,,3,"MAP3K7, ISG15, STAT1"
84669,USP32,284,MedConf,Novel,,1,TUBA1A
57695,USP37,733,MedConf,Novel,,1,PSMC5
10208,USPL1,697,HighConf,Novel,,1,SUMO3
51096,UTP18,376,MedConf,Novel,,2,"RPP25, RPP40"
257313,UTS2B,539,MedConf,Novel,,18,"XCL2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, AGT, TACR1, EDN1, BDKRB1, NMUR2, P2RY11, MLNR, GNRH2, GNA15, AVPR1A, TACR3, LTB4R"
9217,VAPB,177,MedConf,Novel,,1,VCL
7414,VCL,261,MedConf,Novel,"Regulation of actin cytoskeleton, Focal adhesion",19,"FGA, RAP1A, CTNND1, PIP5K1C, BRAF, KRAS, SORBS3, ITGA1, MYL7, PFN1, MYLPF, PFN3, PXN, ITGB1, PEBP1, SVIL, VAPB, SSU72, ACTA2"
7415,VCP,38,HighConf,Novel,,9,"HSP90B1, CALR, PCNA, PSMA4, CFTR, RANBP2, PSMA3, PSMA2, PSMC1"
7433,VIPR1,515,MedConf,Novel,Neuroactive ligand-receptor interaction,18,"MC2R, CALCR, RLN2, GPBAR1, HRH2, GNG3, GNG10, ADRB2, INSL3, SCT, RLN3, GHRH, PTGER2, GPR15, HTR6, PTGIR, DRD5, P2RY11"
51028,VPS36,366,HighConf,Novel,,1,NXT1
143187,VTI1A,526,MedConf,Novel,,2,"STX1B, STX18"
89891,WDR34,878,MedConf,Novel,,2,"DYNLL1, DYNC2LI1"
11091,WDR5,181,HighConf,Novel,,5,"KAT2B, MAX, JUN, ATP6V1B2, MAP3K7"
80349,WDR61,6,HighConf,Novel,,3,"THOC7, DDX3X, ATP6V1B2"
284403,WDR62,706,MedConf,Novel,,1,YWHAG
147179,WIPF2,232,MedConf,Novel,,2,"ARPC1B, CDC42"
26100,WIPI2,56,HighConf,Novel,,2,"EIF3I, GABARAPL2"
65267,WNK3,1046,HighConf,Novel,,2,"SCNN1G, SCNN1A"
89780,WNT3A,840,MedConf,Novel,,2,"GSK3A, PPP2R5A"
7474,WNT5A,422,MedConf,Novel,,14,"GNAO1, TACR1, CHRM2, CLTC, GNG3, SYT1, RAB5A, MAX, EGFR, GNG10, CLTA, ADRB2, CFTR, DNM1"
55135,WRAP53,209,MedConf,Novel,,1,SNRPC
56949,XAB2,51,MedConf,Novel,Spliceosome,45,"HNRNPM, PTBP1, RPS27A, UBB, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, IK, PRPF38A, POLE, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, PPIH, LIG1, UBC, POLD3, GPKOW, PCF11, ELL, POLD4, PRPF8, PRPF31, YBX1, XPA, CCAR1, HNRNPA2B1, PCNA, PAPOLA"
6846,XCL2,855,MedConf,Novel,"Cytokine-cytokine receptor interaction, Chemokine signaling pathway",29,"PIK3R3, GNA11, ADRBK1, GNG3, GNG10, AGT, KALRN, CXCR5, TACR1, CCR8, EDN1, CXCR3, CXCR4, BDKRB1, NMUR2, CX3CR1, NMS, P2RY11, MLNR, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1"
7507,XPA,42,MedConf,Novel,,8,"PCNA, XAB2, UBE2I, POLE, PARP1, POLD3, POLD4, SUMO3"
10413,YAP1,257,MedConf,Novel,,6,"YWHAG, PPP2CB, SRSF2, YWHAH, PARD3, SMAD4"
8565,YARS,696,HighConf,Novel,,1,DYNC1H1
4904,YBX1,32,MedConf,Novel,,34,"PSMB2, XAB2, HNRNPM, PSMA4, EIF3I, HSPA5, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, BCAS2, SF3B6, SRRM1, EIF2S1, SRSF2, PRPF38A, SRSF3, SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, PPIH, PRPF8, PRPF31, PSMC4, PSMA2, PSMB4, PSMC2, PSMB5"
90522,YIF1B,735,HighConf,Novel,,1,ATP6V1B2
7532,YWHAG,269,HighConf,Novel,PI3K-Akt signaling pathway,28,"CDC25B, TUBA1A, HCLS1, RAB14, BRAF, WDR62, CEP41, CSNK1G1, RPGRIP1L, CEP152, CEP250, TBC1D4, B9D1, CEP89, CEP83, TMEM216, CDC25C, DYNC1H1, TUBA4A, YWHAH, SFN, PLK1, PABPC4, PRKAR2B, DYNC1I2, KIAA0930, YAP1, DYNLL1"
7533,YWHAH,180,MedConf,Novel,PI3K-Akt signaling pathway,12,"SFN, YAP1, YWHAG, CDC25B, HCLS1, RAB14, BRAF, ASIP, CCDC88A, CSNK1G1, TBC1D4, CDC25C"
79882,ZC3H14,750,MedConf,Novel,,1,THOC7
23211,ZC3H4,2,MedConf,Novel,,2,"PSMA2, DYNC1H1"
23390,ZDHHC17,762,MedConf,Novel,,1,CLTC
161882,ZFPM1,863,MedConf,Novel,,1,HDAC2
84936,ZFYVE19,693,HighConf,Novel,,1,ATP6V1B2
57732,ZFYVE28,1044,MedConf,Novel,,1,EGFR
9203,ZMYM3,713,MedConf,Novel,,1,THOC2
7572,ZNF24,665,MedConf,Novel,,2,"PSMA2, PSMD1"
23528,ZNF281,667,MedConf,Novel,,1,PIK3R3
25946,ZNF385A,979,MedConf,Novel,,1,SFN
25888,ZNF473,800,MedConf,Novel,,1,SNRPD3
116115,ZNF526,683,MedConf,Novel,,3,"PSMB1, PSMD3, PSMA1"
9406,ZRANB2,659,MedConf,Novel,,1,PSMA1
