"GeneSymbol","KEGGpresence","EntrezID","Replicate1","Zscore","ConfidenceCategory","KEGG.1","KEGG.class.iteration1","Network.1","Network.class.iteration1","KEGG.2","KEGG.class.iteration2","Network.2","Network.class.iteration2","KEGG.3","KEGG.class.iteration3","Network.3","Network.class.iteration3","Pathway"
"RQCD1","Present",9125,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RRAD","Absent",6236,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RRAGA","Absent",10670,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RRAGC","Absent",64121,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RRAGD","Absent",58528,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RRAS","Present",6237,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RRAS2","Present",22800,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RRBP1","Present",6238,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RRH","Absent",10692,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RRM1","Present",6240,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"RRM2","Present",6241,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"RRM2B","Present",50484,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"RRNAD1","Absent",51093,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RRP1","Absent",8568,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RRP12","Absent",23223,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RRP15","Absent",51018,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RRP1B","Absent",23076,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RRP36","Absent",88745,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RRP7A","Present",27341,0,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"RRP8","Absent",23378,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RRP9","Absent",9136,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RRS1","Absent",23212,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RS1","Absent",6247,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RSAD2","Absent",91543,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RSBN1","Absent",54665,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RSL1D1","Absent",26156,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RSL24D1","Present",51187,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RSPH1","Absent",89765,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RSPH3","Absent",83861,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RSPH6A","Absent",81492,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RSPH9","Absent",221421,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RSPO1","Absent",284654,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RSPO2","Absent",340419,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RSPO3","Absent",84870,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RSPO4","Absent",343637,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RSPRY1","Absent",89970,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RSRC1","Absent",51319,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RSRC2","Absent",65117,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RSU1","Absent",6251,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RTBDN","Absent",83546,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RTCA","Absent",8634,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RTCB","Absent",51493,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RTEL1","Absent",51750,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RTFDC1","Absent",51507,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RTKN","Absent",6242,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RTL1","Absent",388015,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RTN1","Absent",6252,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RTN2","Absent",6253,1,1,"HighConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"RTN4","Absent",57142,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RTN4IP1","Absent",84816,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RTN4R","Absent",65078,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RTN4RL1","Absent",146760,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RTN4RL2","Absent",349667,0.5,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"RTP3","Absent",83597,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RTP4","Absent",64108,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RTTN","Absent",25914,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RUFY1","Present",80230,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RUFY2","Absent",55680,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RUFY3","Absent",22902,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RUNDC1","Absent",146923,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RUNDC3A","Absent",10900,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RUNDC3B","Absent",154661,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RUNX1","Present",861,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RUNX1T1","Present",862,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RUNX2","Absent",860,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RUNX3","Absent",864,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RUSC1","Absent",23623,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RUVBL1","Present",8607,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RUVBL2","Absent",10856,0.5,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"RWDD1","Absent",51389,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RWDD2A","Absent",112611,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RWDD2B","Absent",10069,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RWDD3","Absent",25950,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RWDD4","Absent",201965,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RXFP2","Present",122042,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RXFP3","Absent",51289,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RXFP4","Absent",339403,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RXRA","Present",6256,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RXRB","Present",6257,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RXRG","Present",6258,0.5,0.5,"MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf",NA
"RYBP","Absent",23429,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"RYK","Absent",6259,0.5,0.5,"MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf",NA
"RYR1","Present",6261,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RYR2","Present",6262,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"RYR3","Present",6263,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"S100A1","Absent",6271,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"S100A10","Absent",6281,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"S100A11","Absent",6282,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"S100A13","Absent",6284,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"S100A14","Absent",57402,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"S100A16","Absent",140576,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"S100A3","Absent",6274,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"S100A4","Absent",6275,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"S100A5","Absent",6276,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"S100A6","Absent",6277,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"S100A8","Absent",6279,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"S100A9","Absent",6280,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"S100B","Absent",6285,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"S100G","Absent",795,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"S1PR1","Present",1901,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"S1PR3","Present",1903,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"S1PR4","Present",8698,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"S1PR5","Present",53637,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SAA1","Absent",6288,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SAA2-SAA4","Absent",100528017,0.5,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"SAC3D1","Absent",29901,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SACM1L","Absent",22908,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SACS","Absent",26278,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SAE1","Present",10055,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SAG","Absent",6295,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SALL1","Absent",6299,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SALL2","Absent",6297,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SALL3","Absent",27164,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SALL4","Absent",57167,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SAMD10","Absent",140700,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SAMD11","Absent",148398,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SAMD12","Absent",401474,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SAMD14","Absent",201191,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SAMD4B","Absent",55095,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SAMD5","Absent",389432,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SAMD8","Absent",142891,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SAMD9L","Absent",219285,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SAMHD1","Absent",25939,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SAMM50","Absent",25813,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SAMSN1","Absent",64092,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SAP130","Absent",79595,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SAP18","Present",10284,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"SAP30","Absent",8819,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SAP30BP","Absent",29115,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SAR1A","Present",56681,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SAR1B","Present",51128,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SARAF","Absent",51669,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SARDH","Present",1757,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SARM1","Absent",23098,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SARNP","Absent",84324,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SARS","Present",6301,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SARS2","Present",54938,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SART1","Present",9092,0,0,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"SART3","Absent",9733,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SASH1","Absent",23328,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SASH3","Absent",54440,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SAT1","Present",6303,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SATB1","Absent",6304,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SATB2","Absent",23314,0.5,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"SAV1","Absent",60485,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SBDS","Present",51119,0,0,"LowConf","No","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"SBK1","Absent",388228,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SBNO2","Absent",22904,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SBSN","Absent",374897,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SC5D","Present",6309,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SCAF1","Absent",58506,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCAF11","Absent",9169,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCAF8","Absent",22828,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCAI","Absent",286205,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCAMP2","Absent",10066,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCAMP3","Absent",10067,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCAMP4","Absent",113178,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCAMP5","Absent",192683,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCAP","Absent",22937,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCAPER","Absent",49855,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCARA3","Absent",51435,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCARA5","Absent",286133,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCARB1","Present",949,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SCARB2","Present",950,0,0,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SCARF2","Absent",91179,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCCPDH","Absent",51097,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCD","Present",6319,0.5,0.5,"MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf","No","MedConf",NA
"SCEL","Absent",8796,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCFD2","Absent",152579,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCG2","Absent",7857,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCG3","Absent",29106,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCG5","Absent",6447,0.5,0.5,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"SCGB1A1","Absent",7356,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SCGB3A1","Absent",92304,0,0,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
